TEMPLATE_ID, FILENAME, CLUSTER_INDEX, CONFIDENCE
168636,frames/46182.png,9,1
155467,frames/46172.png,9,1
143874,frames/46179.png,9,1
154999,frames/46088.png,9,1
148828,frames/46193.png,9,1
113888,frames/143072.png,10,1
124712,frames/204328.png,10,1
126061,frames/200793.png,10,1
126143,frames/201330.png,10,1
120310,img/143412.jpg,10,1
127328,frames/188475.png,10,1
106811,img/124180.jpg,10,1
135221,frames/202448.png,10,1
125936,frames/204136.png,10,1
121763,frames/138329.png,10,1
106011,frames/177518.png,10,1
142071,img/108598.jpg,10,1
116905,img/117215.jpg,10,1
111313,frames/143112.png,10,1
116640,frames/142742.png,10,1
127535,img/144300.jpg,10,1
163022,img/115726.jpg,10,1
135596,frames/130525.png,11,1
130221,img/109787.jpg,11,1
133340,img/109541.jpg,11,1
126546,frames/131048.png,11,1
127549,frames/145914.png,11,1
126757,frames/145913.png,11,1
129238,frames/146956.png,11,1
127833,frames/130765.png,11,1
128722,img/109616.jpg,11,1
127270,frames/130688.png,11,1
124709,img/108741.jpg,11,1
132887,frames/131191.png,11,1
133155,frames/162381.png,11,1
136255,frames/5492.png,12,1
126196,frames/5490.png,12,1
120487,frames/5491.png,12,1
120952,img/244.jpg,12,1
136134,frames/14754.png,12,1
125196,img/1273.jpg,12,1
135248,img/39069.jpg,12,1
125301,img/4365.JPG,12,1
164133,img/2203.jpg,12,1
127215,frames/5488.png,12,1
123023,frames/5481.png,12,1
123663,frames/5483.png,12,1
123516,frames/5486.png,12,1
133635,img/3454.jpg,12,1
157599,img/3480.JPG,12,1
124215,frames/170262.png,12,1
115749,frames/221302.png,12,1
130696,img/111644.jpg,12,1
131359,img/39075.JPEG,12,1
157927,frames/12676.png,13,1
148023,frames/12679.png,13,1
140504,frames/12675.png,13,1
154451,frames/12680.png,13,1
167134,frames/12678.png,13,1
156670,frames/12647.png,13,1
141315,frames/12677.png,13,1
139685,frames/12665.png,13,1
166231,frames/12664.png,13,1
166426,frames/12660.png,13,1
154267,frames/12662.png,13,1
144112,frames/12663.png,13,1
129657,frames/128076.png,14,1
163410,frames/22540.png,14,1
135072,frames/142080.png,14,1
150273,frames/168537.png,14,1
116494,frames/133749.png,14,1
159022,frames/173606.png,14,1
155165,frames/147720.png,14,1
115969,frames/166759.png,14,1
137431,frames/159961.png,14,1
133210,frames/167942.png,14,1
130798,frames/201338.png,14,1
129907,frames/175953.png,14,1
131104,frames/134775.png,14,1
154959,frames/12661.png,14,1
121486,frames/141514.png,14,1
130823,frames/59002.png,15,1
120565,frames/59000.png,15,1
133306,frames/59003.png,15,1
136472,frames/59004.png,15,1
123676,frames/59228.png,15,1
126264,frames/58999.png,15,1
129338,frames/73421.png,15,1
134233,frames/59230.png,15,1
131366,frames/73410.png,15,1
122358,frames/73411.png,15,1
132987,frames/73413.png,15,1
131658,frames/73414.png,15,1
131868,frames/73417.png,15,1
135167,frames/73418.png,15,1
129467,frames/73419.png,15,1
131476,frames/58992.png,15,1
130911,frames/58991.png,15,1
122580,frames/11245.png,15,1
121128,frames/11246.png,15,1
109603,frames/68788.png,16,1
106860,frames/68789.png,16,1
110937,frames/68787.png,16,1
109951,frames/68784.png,16,1
108507,frames/68785.png,16,1
110549,img/68768.jpg,16,1
106322,frames/68798.png,16,1
106092,frames/68791.png,16,1
105509,frames/68790.png,16,1
104971,frames/68793.png,16,1
108024,frames/68792.png,16,1
109541,frames/68795.png,16,1
107930,frames/68794.png,16,1
108978,frames/68797.png,16,1
104917,frames/68796.png,16,1
108540,img/68767.jpg,16,1
107544,img/68765.jpg,16,1
105552,frames/68782.png,17,1
111137,frames/68783.png,17,1
109535,frames/68773.png,17,1
107017,frames/68772.png,17,1
105093,frames/68771.png,17,1
109794,frames/68770.png,17,1
109493,frames/68777.png,17,1
106516,frames/68776.png,17,1
111145,frames/68775.png,17,1
110337,frames/68774.png,17,1
108323,frames/68779.png,17,1
106173,frames/68778.png,17,1
101205,img/118904.jpg,17,1
105701,img/68769.jpg,17,1
122347,frames/127276.png,18,1
129773,frames/126651.png,18,1
131326,frames/127374.png,18,1
134020,frames/127521.png,18,1
131963,frames/126850.png,18,1
121794,frames/128498.png,18,1
126524,frames/127097.png,18,1
133666,frames/128750.png,18,1
124847,frames/129333.png,18,1
118835,frames/215614.png,19,1
112736,frames/217615.png,19,1
111657,frames/216446.png,19,1
117091,frames/215611.png,19,1
114944,frames/215994.png,19,1
113859,img/119937.jpg,19,1
111495,frames/209634.png,19,1
115706,frames/215792.png,19,1
116418,frames/213604.png,19,1
115050,img/119841.jpg,19,1
114736,frames/213018.png,19,1
114349,frames/212247.png,19,1
115565,frames/213462.png,19,1
111283,frames/212824.png,19,1
113405,frames/210224.png,19,1
117179,frames/212083.png,19,1
118703,frames/213664.png,19,1
115652,frames/215637.png,19,1
116647,frames/213778.png,19,1
113033,frames/210213.png,19,1
111212,frames/213408.png,19,1
113418,img/121150.jpg,19,1
114310,frames/215447.png,19,1
114716,frames/211756.png,19,1
118175,frames/213450.png,19,1
112955,frames/214600.png,19,1
118443,frames/215047.png,19,1
117167,frames/210032.png,19,1
116545,frames/213940.png,19,1
111255,frames/209937.png,19,1
113938,frames/215511.png,19,1
116468,frames/218109.png,19,1
116949,frames/215358.png,19,1
115424,frames/209758.png,19,1
117565,frames/213074.png,19,1
114117,frames/210200.png,19,1
118224,frames/216792.png,19,1
114189,frames/213274.png,19,1
143671,frames/147573.png,20,1
142680,frames/147636.png,20,1
139344,frames/147630.png,20,1
123753,img/124421.jpg,20,1
158301,frames/147385.png,20,1
147181,frames/148220.png,20,1
123987,img/118737.jpg,20,1
130194,img/124317.jpg,20,1
135398,img/124472.jpg,20,1
157858,img/114559.jpg,20,1
105670,frames/54443.png,21,1
105554,frames/54465.png,21,1
109982,frames/54468.png,21,1
110863,frames/54451.png,21,1
106234,frames/54456.png,21,1
106382,frames/54649.png,21,1
105975,frames/54645.png,21,1
109834,frames/54646.png,21,1
105650,frames/54489.png,21,1
107640,frames/54485.png,21,1
106442,frames/54417.png,21,1
104840,frames/54478.png,21,1
106189,frames/54473.png,21,1
122940,frames/13053.png,21,1
107651,frames/54657.png,21,1
107773,frames/54428.png,21,1
105250,img/46324.jpg,21,1
109479,frames/54495.png,21,1
110369,frames/54494.png,21,1
105075,frames/54472.png,21,1
108162,frames/54448.png,21,1
110333,frames/54449.png,21,1
107809,frames/54440.png,21,1
107775,frames/54447.png,21,1
105048,frames/54663.png,21,1
111128,frames/54430.png,21,1
108962,frames/54435.png,21,1
149376,img/106642.jpg,22,1
135920,img/118359.jpg,22,1
139203,img/102086.jpg,22,1
148995,img/112369.jpg,22,1
150344,img/107360.jpg,22,1
153134,img/100600.jpg,22,1
135821,img/118666.jpg,22,1
140918,img/102267.jpg,22,1
164331,frames/128115.png,22,1
167197,img/107017.jpg,22,1
139215,img/101150.jpg,22,1
161966,img/102369.jpg,22,1
135517,img/115700.jpg,22,1
139012,img/108280.jpg,22,1
141874,img/107639.jpg,22,1
163234,img/106985.jpg,22,1
140563,img/107365.jpg,22,1
120778,img/112501.jpg,23,1
123955,img/112719.jpg,23,1
127994,img/113413.jpg,23,1
130468,img/113652.jpg,23,1
129690,img/113987.jpg,23,1
128896,frames/163842.png,23,1
155978,img/108291.jpg,23,1
121780,frames/162394.png,23,1
136347,img/113112.jpg,23,1
121503,img/113974.jpg,23,1
127319,img/112748.jpg,23,1
125980,img/114026.jpg,23,1
165148,frames/176666.png,24,1
148703,img/124930.jpg,24,1
153334,frames/181780.png,24,1
154250,img/124652.jpg,24,1
168090,frames/180628.png,24,1
161644,frames/179968.png,24,1
141356,img/125083.jpg,24,1
158629,frames/176842.png,24,1
137676,frames/176626.png,24,1
148598,frames/176899.png,24,1
157574,img/124693.jpg,24,1
159822,frames/178700.png,24,1
163118,frames/180022.png,24,1
154177,frames/180594.png,24,1
147135,img/123973.jpg,24,1
144541,frames/180687.png,24,1
140495,frames/180197.png,24,1
142356,img/124247.jpg,24,1
164332,img/125247.jpg,24,1
162802,img/124984.jpg,24,1
164970,img/125245.jpg,24,1
151159,frames/181830.png,24,1
156381,frames/182263.png,24,1
161636,frames/178504.png,24,1
159575,img/124853.jpg,24,1
149670,frames/135614.png,25,1
165755,frames/22541.png,25,1
159152,frames/22542.png,25,1
148499,frames/22545.png,25,1
163982,frames/22546.png,25,1
126079,frames/194446.png,25,1
151286,frames/135252.png,25,1
153360,frames/22538.png,25,1
155840,frames/22534.png,25,1
154407,frames/22537.png,25,1
114843,frames/21212.png,26,1
135244,frames/15861.png,26,1
141130,frames/207315.png,26,1
116465,frames/21576.png,26,1
158489,frames/216078.png,26,1
125528,frames/79106.png,26,1
146024,frames/194786.png,26,1
147496,frames/175384.png,26,1
166176,frames/182357.png,26,1
117750,frames/21994.png,26,1
146055,img/4179.jpg,26,1
118759,frames/64591.png,26,1
143866,img/1865.jpeg,26,1
110956,frames/47612.png,26,1
126746,frames/24362.png,26,1
155286,img/125286.jpg,26,1
125872,frames/157417.png,26,1
114428,img/978.jpg,26,1
130788,frames/24089.png,26,1
134018,frames/10240.png,26,1
137414,frames/10244.png,26,1
126604,frames/10687.png,26,1
124818,frames/10684.png,26,1
131638,frames/10688.png,26,1
159278,img/3600.jpg,26,1
111689,img/115847.jpg,26,1
100731,img/1841.jpg,26,1
159839,frames/201267.png,26,1
134350,frames/150661.png,26,1
121996,frames/6619.png,26,1
122379,img/120404.jpg,26,1
138346,frames/187076.png,26,1
151235,frames/22226.png,26,1
159737,frames/6338.png,26,1
104885,img/238.png,26,1
163893,frames/182339.png,26,1
115838,frames/18107.png,26,1
157499,frames/182399.png,26,1
145177,frames/155754.png,26,1
136306,frames/153621.png,26,1
119451,frames/216136.png,26,1
127539,frames/156304.png,26,1
156833,frames/16481.png,26,1
110198,img/4111.jpg,26,1
124869,img/906.jpg,26,1
109303,frames/187952.png,26,1
106625,img/2511.png,26,1
166032,frames/140015.png,26,1
106920,frames/54572.png,26,1
137148,img/813.jpg,26,1
129178,frames/130656.png,26,1
129479,frames/24247.png,26,1
127420,frames/199011.png,26,1
138324,frames/22835.png,27,1
149310,frames/22833.png,27,1
151564,frames/22831.png,27,1
167828,frames/24505.png,27,1
167016,frames/24542.png,27,1
152731,frames/24457.png,27,1
143095,frames/22789.png,27,1
152313,frames/22714.png,27,1
150865,frames/24520.png,27,1
138224,frames/22807.png,27,1
149616,frames/22839.png,27,1
150314,frames/22873.png,27,1
139144,frames/24414.png,27,1
138667,frames/24415.png,27,1
139918,frames/24412.png,27,1
155830,frames/22713.png,27,1
160741,frames/22711.png,27,1
167133,frames/24497.png,27,1
149069,frames/24515.png,27,1
165028,frames/22852.png,27,1
161835,frames/24458.png,27,1
165430,frames/22748.png,27,1
168355,frames/22740.png,27,1
150525,frames/22825.png,27,1
139765,frames/22826.png,27,1
151101,frames/22828.png,27,1
168301,frames/22900.png,27,1
167877,frames/24478.png,27,1
160401,frames/22734.png,27,1
141194,frames/24538.png,27,1
150291,frames/22876.png,27,1
139992,frames/22875.png,27,1
159231,frames/24405.png,27,1
145014,frames/22765.png,27,1
149953,frames/22760.png,27,1
165231,frames/24484.png,27,1
140942,frames/22846.png,27,1
142548,frames/24474.png,27,1
157817,frames/22738.png,27,1
161074,frames/22737.png,27,1
142972,frames/24459.png,27,1
147167,frames/22750.png,27,1
142469,frames/22811.png,27,1
167764,frames/22885.png,27,1
142400,frames/24462.png,27,1
161603,frames/24467.png,27,1
146614,frames/24469.png,27,1
156395,frames/24468.png,27,1
144401,frames/22822.png,27,1
152883,frames/22840.png,27,1
160185,frames/22788.png,27,1
151010,frames/24501.png,27,1
141084,frames/24503.png,27,1
161391,frames/24466.png,27,1
156740,frames/22709.png,27,1
157396,frames/24487.png,27,1
156119,frames/22864.png,27,1
160444,frames/24431.png,27,1
167455,frames/22897.png,27,1
158519,frames/22759.png,27,1
106697,img/2370.jpg,28,1
156917,img/71628.jpg,28,1
106080,img/1166.jpg,28,1
111094,img/4940.jpg,28,1
166729,frames/174644.png,29,1
149511,frames/174959.png,29,1
158193,frames/173370.png,29,1
151131,frames/174202.png,29,1
155164,frames/172984.png,29,1
163218,frames/174977.png,29,1
141931,frames/173889.png,29,1
168625,frames/174807.png,29,1
149169,frames/174354.png,29,1
144970,frames/172978.png,29,1
147105,img/122399.jpg,29,1
144741,frames/172355.png,29,1
158792,frames/173442.png,29,1
162970,frames/175654.png,29,1
149152,frames/172143.png,29,1
152492,img/109857.jpg,29,1
164834,frames/174759.png,29,1
148526,frames/7308.png,29,1
166998,frames/174705.png,29,1
143000,frames/174291.png,29,1
147067,frames/174884.png,29,1
164944,frames/174225.png,29,1
141191,frames/174928.png,29,1
150566,frames/175388.png,29,1
150335,frames/174346.png,29,1
158307,frames/173201.png,29,1
100913,frames/42770.png,30,1
126695,img/1111.jpg,30,1
128543,img/3920.jpg,30,1
100631,img/42240.jpg,30,1
101007,frames/42765.png,30,1
101307,frames/42764.png,30,1
126018,img/1270.jpg,30,1
144451,img/2632.JPG,30,1
100148,img/42264.jpg,30,1
100937,img/42263.png,30,1
100659,frames/42773.png,30,1
100474,frames/42772.png,30,1
100996,frames/42771.png,30,1
100146,frames/42776.png,30,1
100327,frames/42774.png,30,1
100506,frames/42775.png,30,1
100847,frames/42778.png,30,1
101316,img/1676.jpg,30,1
101133,frames/42767.png,30,1
101194,frames/42766.png,30,1
100997,frames/42769.png,30,1
101186,frames/42768.png,30,1
100309,frames/42719.png,30,1
124243,frames/179863.png,31,1
128073,frames/181763.png,31,1
132705,frames/181785.png,31,1
130223,frames/178568.png,31,1
121525,frames/177762.png,31,1
121009,frames/180658.png,31,1
132379,frames/180636.png,31,1
126842,frames/178983.png,31,1
128507,img/124583.jpg,31,1
119347,frames/14913.png,32,1
116762,frames/14911.png,32,1
111649,frames/14915.png,32,1
112060,frames/14914.png,32,1
115673,frames/14919.png,32,1
112485,frames/20028.png,32,1
113297,frames/20023.png,32,1
135766,frames/24149.png,32,1
111511,img/3306.jpg,32,1
116003,img/3982.jpg,32,1
115578,frames/14920.png,32,1
115086,frames/14921.png,32,1
103845,frames/23719.png,33,1
103291,frames/23717.png,33,1
102778,frames/16071.png,33,1
104744,frames/16070.png,33,1
104710,frames/16073.png,33,1
104440,frames/16072.png,33,1
102717,frames/16075.png,33,1
103053,frames/16074.png,33,1
103301,frames/15288.png,33,1
103003,frames/15280.png,33,1
104273,frames/20266.png,33,1
103763,frames/23706.png,33,1
151439,frames/78030.png,33,1
102607,frames/15308.png,33,1
104346,frames/15306.png,33,1
102827,frames/15304.png,33,1
104014,frames/15305.png,33,1
103246,frames/15303.png,33,1
104128,frames/15300.png,33,1
103603,img/2189.jpg,33,1
103567,frames/23720.png,33,1
102692,frames/16065.png,33,1
102913,frames/16061.png,33,1
102617,frames/16068.png,33,1
104235,frames/16069.png,33,1
102771,frames/15298.png,33,1
103486,frames/15299.png,33,1
104294,frames/17417.png,33,1
103302,frames/15311.png,33,1
130957,frames/128894.png,34,1
134400,frames/127841.png,34,1
115636,frames/168709.png,34,1
132470,img/100575.jpg,34,1
126227,frames/129580.png,34,1
137002,frames/127784.png,34,1
163112,frames/78877.png,35,1
154176,frames/78875.png,35,1
143735,frames/78872.png,35,1
138580,frames/78873.png,35,1
155295,frames/78870.png,35,1
162644,frames/78878.png,35,1
147387,img/78864.jpg,35,1
160212,frames/78880.png,35,1
159699,frames/78854.png,35,1
164858,frames/78856.png,35,1
148336,frames/78867.png,35,1
164271,frames/78869.png,35,1
137736,frames/78876.png,35,1
150630,frames/78874.png,35,1
140084,img/78861.jpg,35,1
138429,frames/78855.png,35,1
159296,frames/78851.png,35,1
165917,frames/78852.png,35,1
165804,frames/78853.png,35,1
146268,frames/78868.png,35,1
162232,frames/78858.png,35,1
146242,img/78859.jpg,35,1
161838,frames/66640.png,36,1
156131,img/1549.jpg,36,1
166261,frames/66645.png,36,1
149420,frames/66644.png,36,1
167244,frames/66646.png,36,1
168044,frames/66643.png,36,1
138003,frames/66642.png,36,1
166840,img/101510.jpg,36,1
134481,img/109841.jpg,36,1
152828,img/646.jpg,36,1
136832,img/2908.jpg,36,1
145924,img/1932.jpg,36,1
145820,img/763.jpg,36,1
165988,frames/66649.png,36,1
149598,frames/66648.png,36,1
159102,frames/66647.png,36,1
147358,frames/66641.png,36,1
128026,frames/8725.png,36,1
137887,img/100826.jpg,36,1
146991,frames/8101.png,36,1
155632,frames/8100.png,36,1
154511,frames/8104.png,36,1
149085,img/2057.jpg,36,1
143641,frames/146193.png,37,1
163954,frames/52286.png,38,1
148155,frames/52420.png,38,1
153191,frames/51963.png,38,1
148873,frames/52340.png,38,1
143435,frames/52321.png,38,1
138027,frames/51858.png,38,1
152739,frames/52242.png,38,1
166548,frames/52240.png,38,1
146440,frames/52087.png,38,1
141271,frames/52525.png,38,1
163988,frames/51955.png,38,1
155152,frames/52000.png,38,1
158769,frames/52001.png,38,1
144227,frames/52334.png,38,1
165561,frames/52335.png,38,1
160087,frames/52261.png,38,1
148252,frames/52267.png,38,1
162574,frames/52469.png,38,1
142020,frames/52150.png,38,1
165548,frames/51829.png,38,1
145626,frames/51821.png,38,1
168492,frames/51799.png,38,1
162708,frames/51907.png,38,1
163871,frames/52416.png,38,1
139847,frames/52415.png,38,1
168498,frames/52212.png,38,1
152895,frames/52141.png,38,1
163755,frames/52478.png,38,1
155129,frames/51879.png,38,1
155946,frames/51889.png,38,1
168008,frames/51932.png,38,1
165006,frames/51906.png,38,1
158864,frames/51930.png,38,1
145052,frames/52024.png,38,1
147511,frames/52025.png,38,1
157458,frames/52444.png,38,1
140819,frames/52445.png,38,1
157351,frames/51849.png,38,1
147232,frames/52354.png,38,1
162543,frames/52112.png,38,1
149080,frames/52113.png,38,1
142949,frames/52255.png,38,1
153935,frames/52258.png,38,1
166882,frames/52438.png,38,1
160534,frames/52011.png,38,1
159226,frames/51903.png,38,1
140328,frames/52477.png,38,1
163899,frames/52239.png,38,1
147274,frames/52360.png,38,1
142385,frames/52503.png,38,1
162598,frames/52037.png,38,1
165219,frames/51919.png,38,1
151499,frames/52002.png,38,1
150886,frames/52331.png,38,1
150863,frames/52013.png,38,1
155120,frames/52131.png,38,1
